Nro_doc,fecha,Item,Codigo,Cantidad,Precio,Estado_reg
4511.0,2022-08-22 00:00:00,2.0,1112,2,13000,V
4511.0,2022-08-22 00:00:00,3.0,1612,1,15500,V
4512.0,2022-08-22 00:00:00,1.0,6406,1,13500,V
4513.0,2022-08-22 00:00:00,1.0,1616,1,16500,V
4514.0,2022-08-22 00:00:00,1.0,2310,1,12000,V
4514.0,2022-08-22 00:00:00,2.0,6210,1,600,V
4515.0,2022-08-22 00:00:00,1.0,1010,1,24500,V
4515.0,2022-08-22 00:00:00,2.0,1108,1,13000,V
4515.0,2022-08-22 00:00:00,3.0,1708,1,7000,V
4515.0,2022-08-22 00:00:00,4.0,1608,1,14500,V
4516.0,2022-08-22 00:00:00,1.0,1006,1,23500,V
4516.0,2022-08-22 00:00:00,2.0,1608,1,14500,V
4516.0,2022-08-22 00:00:00,3.0,1508,1,14500,V
4516.0,2022-08-22 00:00:00,4.0,1808,1,9000,V
4516.0,2022-08-22 00:00:00,5.0,1108,1,12000,V
4516.0,2022-08-22 00:00:00,6.0,1308,1,8500,V
4517.0,2022-08-22 00:00:00,1.0,2320,1,14500,V
4518.0,2022-08-22 00:00:00,1.0,2312,1,12500,V
4518.0,2022-08-22 00:00:00,2.0,6102,1,3000,V
4519.0,2022-08-22 00:00:00,1.0,6102,2,4000,V
4520.0,2022-08-22 00:00:00,1.0,6102,1,5000,V
4521.0,2022-08-23 00:00:00,1.0,6102,1,1500,V
4522.0,2022-08-23 00:00:00,1.0,1512,1,15500,V
4522.0,2022-08-23 00:00:00,2.0,1112,1,14000,V
4523.0,2022-08-23 00:00:00,1.0,1014,1,25500,V
4523.0,2022-08-23 00:00:00,2.0,1114,1,13500,V
4523.0,2022-08-23 00:00:00,3.0,1314,1,9500,V
4525.0,2022-08-23 00:00:00,1.0,2318,1,14000,V
4089.0,2022-05-05 00:00:00,1.0,6320,1,18500,V
4088.0,2022-05-05 00:00:00,1.0,9006,1,10000,V
4087.0,2022-05-05 00:00:00,1.0,1122,1,14500,V
4087.0,2022-05-05 00:00:00,2.0,1920,1,9800,V
4085.0,2022-05-05 00:00:00,1.0,2316,1,13500,V
4084.0,2022-05-05 00:00:00,1.0,6408,1,14000,V
4083.0,2022-05-05 00:00:00,1.0,1010,1,23500,V
4083.0,2022-05-05 00:00:00,2.0,1510,1,15000,V
4082.0,2022-05-05 00:00:00,1.0,2208,1,25000,V
4081.0,2022-05-05 00:00:00,1.0,2312,1,12500,V
4081.0,2022-05-05 00:00:00,2.0,1812,1,9000,V
4526.0,2022-08-23 00:00:00,1.0,1520,1,17500,V
4524.0,2022-08-23 00:00:00,1.0,6102,1,10000,V
4527.0,2022-08-23 00:00:00,1.0,1112,1,13000,V
4528.0,2022-08-23 00:00:00,1.0,2324,1,15500,V
4528.0,2022-08-23 00:00:00,2.0,1324,1,10000,V
4528.0,2022-08-23 00:00:00,3.0,1524,1,18500,V
4528.0,2022-08-23 00:00:00,4.0,1624,1,18500,V
4528.0,2022-08-23 00:00:00,5.0,1924,1,10000,V
4529.0,2022-08-23 00:00:00,1.0,1324,1,10000,V
4530.0,2022-08-23 00:00:00,1.0,2308,1,11500,V
4080.0,2022-05-05 00:00:00,1.0,2206,1,24000,V
4079.0,2022-05-05 00:00:00,1.0,1120,1,14500,V
4078.0,2022-05-05 00:00:00,1.0,2308,1,11500,V
4077.0,2022-05-05 00:00:00,1.0,1510,1,15000,V
4077.0,2022-05-05 00:00:00,2.0,2308,1,11500,V
4077.0,2022-05-05 00:00:00,3.0,2314,1,13000,V
4076.0,2022-05-05 00:00:00,1.0,2318,1,13800,V
4076.0,2022-05-05 00:00:00,2.0,1318,1,8000,V
4075.0,2022-05-05 00:00:00,1.0,6412,1,15000,V
4074.0,2022-05-04 00:00:00,1.0,6406,1,10000,V
4074.0,2022-05-04 00:00:00,2.0,1206,1,9000,V
4531.0,2022-08-24 00:00:00,1.0,2518,1,15000,V
4532.0,2022-08-24 00:00:00,1.0,6102,1,1500,V
4533.0,2022-08-24 00:00:00,1.0,9114,1,13000,V
4533.0,2022-08-24 00:00:00,2.0,9214,1,8000,V
4533.0,2022-08-24 00:00:00,3.0,9414,1,14500,V
4534.0,2022-08-24 00:00:00,1.0,2314,1,13000,V
4534.0,2022-08-24 00:00:00,2.0,1114,1,14000,V
4535.0,2022-08-25 00:00:00,1.0,6102,1,1000,V
4536.0,2022-08-25 00:00:00,1.0,1120,2,14500,V
4537.0,2022-08-25 00:00:00,1.0,6102,1,8000,V
4538.0,2022-08-25 00:00:00,1.0,6102,1,6000,V
4539.0,2022-08-25 00:00:00,1.0,2410,1,14500,V
4539.0,2022-08-25 00:00:00,2.0,6102,1,4500,V
4073.0,2022-05-04 00:00:00,1.0,2306,1,10500,V
4073.0,2022-05-04 00:00:00,2.0,2308,1,11500,V
4072.0,2022-05-04 00:00:00,1.0,1322,1,8000,V
4072.0,2022-05-04 00:00:00,2.0,1320,1,8500,V
4071.0,2022-05-04 00:00:00,1.0,2516,1,11000,V
4001.0,2022-04-27 00:00:00,1.0,2314,1,13000,V
4002.0,2022-04-27 00:00:00,1.0,2308,1,11500,V
4003.0,2022-04-27 00:00:00,1.0,6408,1,14000,V
4003.0,2022-04-27 00:00:00,2.0,1120,1,13500,V
4003.0,2022-04-27 00:00:00,3.0,1320,1,8500,V
4004.0,2022-04-27 00:00:00,1.0,1918,1,11500,V
4005.0,2022-04-27 00:00:00,1.0,2222,1,18500,V
4007.0,2022-04-27 00:00:00,1.0,2524,1,14000,V
4008.0,2022-04-17 00:00:00,1.0,6408,1,14000,V
4009.0,2022-04-27 00:00:00,1.0,2518,1,11000,V
4009.0,2022-04-27 00:00:00,2.0,2522,1,12000,V
4009.0,2022-04-27 00:00:00,3.0,2524,1,13000,V
4010.0,2022-04-28 00:00:00,1.0,1106,1,11500,V
4010.0,2022-04-28 00:00:00,2.0,1506,1,14000,V
4011.0,2022-04-28 00:00:00,1.0,2414,1,15000,V
4012.0,2022-04-28 00:00:00,1.0,1112,1,13000,V
4012.0,2022-04-28 00:00:00,2.0,2310,1,12000,V
4013.0,2022-04-28 00:00:00,1.0,1914,1,9000,V
4041.0,2022-04-28 00:00:00,1.0,2318,1,13500,V
4015.0,2022-04-28 00:00:00,1.0,6406,1,13500,V
4015.0,2022-04-28 00:00:00,2.0,6418,1,16500,V
4016.0,2022-04-28 00:00:00,1.0,1612,1,15500,V
4017.0,2022-04-28 00:00:00,1.0,1316,1,8500,V
4018.0,2022-04-28 00:00:00,1.0,2520,1,13000,V
4019.0,2022-04-28 00:00:00,1.0,2122,1,17000,V
4021.0,2022-04-29 00:00:00,1.0,2216,1,27000,V
4022.0,2022-04-29 00:00:00,1.0,1016,1,27000,V
4023.0,2022-04-29 00:00:00,1.0,2418,1,12000,V
4023.0,2022-04-29 00:00:00,2.0,1318,1,9800,V
4024.0,2022-04-29 00:00:00,1.0,2310,1,12000,V
4025.0,2022-04-29 00:00:00,1.0,2220,1,28000,V
4026.0,2022-04-29 00:00:00,1.0,6806,1,21500,V
4027.0,2022-04-29 00:00:00,1.0,1308,1,9000,V
4028.0,2022-04-29 00:00:00,1.0,1612,1,15500,V
4029.0,2022-04-29 00:00:00,1.0,2310,1,12000,V
4029.0,2022-04-29 00:00:00,2.0,1110,1,13500,V
4030.0,2022-04-29 00:00:00,1.0,2604,1,21800,V
4030.0,2022-04-29 00:00:00,2.0,2904,1,9500,V
4540.0,2022-08-25 00:00:00,1.0,2312,1,12500,V
4542.0,2022-08-26 00:00:00,1.0,1312,2,9000,V
4543.0,2022-08-26 00:00:00,1.0,1312,1,9000,V
4544.0,2022-08-26 00:00:00,1.0,1910,1,8800,V
4541.0,2022-08-26 00:00:00,1.0,2310,1,12000,V
4545.0,2022-08-26 00:00:00,1.0,1916,1,9300,V
4546.0,2022-08-29 00:00:00,1.0,2316,1,13500,V
4546.0,2022-08-29 00:00:00,2.0,1316,1,9800,V
4546.0,2022-08-29 00:00:00,3.0,1118,1,14000,V
4547.0,2022-08-29 00:00:00,1.0,1114,2,13500,V
4547.0,2022-08-29 00:00:00,2.0,1614,1,16000,V
4548.0,2022-08-29 00:00:00,1.0,1816,1,11000,V
4549.0,2022-08-29 00:00:00,1.0,2314,1,13000,V
4550.0,2022-08-29 00:00:00,1.0,2322,1,15000,V
4551.0,2022-08-29 00:00:00,1.0,6102,1,6000,V
4552.0,2022-08-29 00:00:00,1.0,1116,1,13500,V
4553.0,2022-08-30 00:00:00,1.0,2312,1,12500,V
4554.0,2022-08-30 00:00:00,1.0,1010,1,24500,V
4554.0,2022-08-30 00:00:00,2.0,1110,1,12500,V
4554.0,2022-08-30 00:00:00,3.0,1310,1,8500,V
4554.0,2022-08-30 00:00:00,4.0,2106,1,14800,V
4555.0,2022-08-30 00:00:00,1.0,2306,1,11000,V
4556.0,2022-08-30 00:00:00,1.0,6906,1,10500,V
4556.0,2022-08-30 00:00:00,2.0,7008,1,12500,V
4557.0,2022-08-30 00:00:00,1.0,1420,1,12000,V
4558.0,2022-08-30 00:00:00,1.0,1618,1,17000,V
4558.0,2022-08-30 00:00:00,2.0,2318,1,14000,V
4559.0,2022-08-30 00:00:00,1.0,6102,1,8400,V
4560.0,2022-08-31 00:00:00,1.0,1516,1,16500,V
4561.0,2022-08-31 00:00:00,1.0,4108,1,7500,V
4563.0,2022-08-31 00:00:00,1.0,6102,1,2000,V
4562.0,2022-08-31 00:00:00,1.0,6210,1,3000,V
4031.0,2022-04-29 00:00:00,1.0,2316,1,13500,V
4032.0,2022-04-29 00:00:00,1.0,6408,1,14000,V
4034.0,2022-05-02 00:00:00,1.0,1310,1,7500,V
4564.0,2022-08-31 00:00:00,1.0,9308,1,11500,V
4564.0,2022-08-31 00:00:00,2.0,9210,1,7500,V
4565.0,2022-08-31 00:00:00,1.0,1010,1,24500,V
4565.0,2022-08-31 00:00:00,2.0,9210,1,7500,V
4035.0,2022-05-02 00:00:00,1.0,2604,2,21800,V
4036.0,2022-05-02 00:00:00,1.0,2604,2,21800,V
4037.0,2022-05-02 00:00:00,1.0,1010,1,22000,V
4037.0,2022-05-02 00:00:00,2.0,1310,1,8500,V
4038.0,2022-05-02 00:00:00,1.0,2314,1,13000,V
4039.0,2022-05-02 00:00:00,1.0,2212,1,26000,V
4040.0,2022-05-02 00:00:00,1.0,1512,1,15500,V
4042.0,2022-05-02 00:00:00,1.0,6102,1,4000,V
4043.0,2022-05-02 00:00:00,1.0,2314,1,13000,V
4043.0,2022-05-02 00:00:00,2.0,1120,1,14500,V
4044.0,2022-05-02 00:00:00,1.0,2208,1,25000,V
4045.0,2022-05-03 00:00:00,1.0,1110,1,12500,V
4046.0,2022-05-04 00:00:00,1.0,6514,1,15500,V
4047.0,2022-04-03 00:00:00,1.0,2308,1,11500,V
4566.0,2022-08-31 00:00:00,1.0,1120,1,14500,V
4567.0,2022-08-31 00:00:00,1.0,2316,1,13500,V
4567.0,2022-08-31 00:00:00,2.0,1116,1,14000,V
4567.0,2022-08-31 00:00:00,3.0,6210,1,1000,V
4567.0,2022-08-31 00:00:00,4.0,6210,1,1500,V
4048.0,2022-06-01 00:00:00,1.0,2308,1,11500,V
4049.0,2022-05-03 00:00:00,1.0,2308,1,11500,V
4050.0,2022-05-03 00:00:00,1.0,2318,1,13800,V
3951.0,2022-04-21 00:00:00,1.0,1010,1,23500,V
3952.0,2022-04-21 00:00:00,1.0,2212,1,26000,V
3954.0,2022-04-21 00:00:00,1.0,7406,1,10000,V
3954.0,2022-04-21 00:00:00,2.0,6904,1,10000,V
3955.0,2022-04-22 00:00:00,1.0,2316,1,13500,V
3956.0,2022-04-21 00:00:00,1.0,6102,1,13000,V
3957.0,2022-04-21 00:00:00,1.0,2316,1,12000,V
3957.0,2022-04-21 00:00:00,2.0,1318,1,8500,V
3960.0,2022-04-21 00:00:00,1.0,1016,1,27000,V
3960.0,2022-04-21 00:00:00,2.0,1116,1,13500,V
3961.0,2022-04-22 00:00:00,1.0,2306,1,10500,V
3962.0,2022-04-22 00:00:00,1.0,1106,2,11500,V
3962.0,2022-04-22 00:00:00,2.0,1508,1,14000,V
3963.0,2022-04-22 00:00:00,1.0,2416,1,15000,V
3964.0,2022-04-22 00:00:00,1.0,9316,1,12500,V
3965.0,2022-04-22 00:00:00,1.0,1510,1,15000,V
3966.0,2022-04-22 00:00:00,1.0,1508,1,15000,V
3966.0,2022-04-22 00:00:00,2.0,2306,1,10500,V
3966.0,2022-04-22 00:00:00,3.0,6210,1,2500,V
3967.0,2022-04-22 00:00:00,1.0,9304,1,9800,V
3969.0,2022-04-25 00:00:00,1.0,1612,1,15500,V
3969.0,2022-04-25 00:00:00,2.0,2212,1,26000,V
3971.0,2022-04-25 00:00:00,1.0,2218,1,26500,V
4568.0,2022-08-31 00:00:00,1.0,2322,2,15000,V
4570.0,2022-08-31 00:00:00,1.0,4118,1,9000,V
4569.0,2022-08-31 00:00:00,1.0,1318,1,9800,V
4571.0,2022-08-31 00:00:00,1.0,1916,1,9300,V
4572.0,2022-08-31 00:00:00,1.0,1116,1,13500,V
4572.0,2022-08-31 00:00:00,2.0,1316,1,9500,V
4573.0,2022-09-01 00:00:00,1.0,4508,1,9500,V
4573.0,2022-09-01 00:00:00,2.0,6408,1,14000,V
4573.0,2022-09-01 00:00:00,3.0,4008,1,22500,V
4573.0,2022-09-01 00:00:00,4.0,6101,1,3500,V
4000.0,2022-04-26 00:00:00,1.0,6708,1,9800,V
4000.0,2022-04-26 00:00:00,2.0,6808,1,22000,V
3999.0,2022-04-12 00:00:00,1.0,2212,1,13000,V
3998.0,2022-04-27 00:00:00,1.0,2222,1,28500,V
3997.0,2022-04-27 00:00:00,1.0,2222,2,28500,V
3996.0,2022-04-26 00:00:00,1.0,1918,1,9800,V
3995.0,2022-04-26 00:00:00,1.0,2314,1,13000,V
3995.0,2022-04-26 00:00:00,2.0,1114,1,15500,V
3994.0,2022-04-26 00:00:00,1.0,2312,1,10800,V
3993.0,2022-04-26 00:00:00,1.0,1016,1,24500,V
3993.0,2022-04-26 00:00:00,2.0,1116,1,12500,V
3992.0,2022-04-26 00:00:00,1.0,2306,1,10500,V
3992.0,2022-04-26 00:00:00,2.0,1306,1,7000,V
3991.0,2022-04-26 00:00:00,1.0,2314,1,13000,V
3990.0,2022-04-26 00:00:00,1.0,6102,1,6000,V
4574.0,2022-09-01 00:00:00,1.0,4108,1,7500,V
3988.0,2022-04-26 00:00:00,1.0,1112,1,13000,V
3987.0,2022-04-26 00:00:00,1.0,2208,1,25000,V
3987.0,2022-04-26 00:00:00,2.0,2212,1,26000,V
3987.0,2022-04-26 00:00:00,3.0,1508,1,14500,V
3987.0,2022-04-26 00:00:00,4.0,1512,1,15500,V
3987.0,2022-04-26 00:00:00,5.0,1110,1,13000,V
3987.0,2022-04-26 00:00:00,6.0,1122,1,13500,V
3986.0,2022-04-16 00:00:00,1.0,2210,1,25500,V
3985.0,2022-04-26 00:00:00,1.0,6408,1,14000,V
4575.0,2022-09-01 00:00:00,1.0,1722,1,9000,V
3984.0,2022-04-26 00:00:00,1.0,2412,1,14500,V
3984.0,2022-04-26 00:00:00,2.0,1512,1,15500,V
3984.0,2022-04-26 00:00:00,3.0,2212,1,26000,V
3983.0,2022-04-26 00:00:00,1.0,2222,1,7500,V
3982.0,2022-04-25 00:00:00,1.0,2212,1,14000,V
3981.0,2022-04-25 00:00:00,1.0,1310,1,8500,V
3981.0,2022-04-25 00:00:00,2.0,1110,1,13500,V
4576.0,2022-09-01 00:00:00,1.0,2312,1,12500,V
559.0,2022-09-02 00:00:00,1.0,2312,-1,12500,V
4577.0,2022-09-02 00:00:00,1.0,6210,1,1500,V
4578.0,2022-09-02 00:00:00,1.0,6102,1,2000,V
4579.0,2022-09-02 00:00:00,1.0,2320,1,14500,V
3979.0,2022-04-25 00:00:00,1.0,9210,1,7500,V
3978.0,2022-04-25 00:00:00,1.0,1912,1,8800,V
3977.0,2022-04-25 00:00:00,1.0,2312,1,12500,V
3976.0,2022-04-25 00:00:00,1.0,2218,1,28000,V
3975.0,2022-04-25 00:00:00,1.0,2212,1,25000,V
3973.0,2022-04-25 00:00:00,1.0,2316,1,13500,V
3972.0,2022-04-25 00:00:00,1.0,1920,1,9800,V
3901.0,2022-04-14 00:00:00,1.0,2010,1,10000,V
3902.0,2022-04-14 00:00:00,1.0,1622,1,17500,V
3903.0,2022-04-14 00:00:00,1.0,2318,1,13800,V
3904.0,2022-04-14 00:00:00,1.0,2903,4,8800,V
3905.0,2022-04-14 00:00:00,1.0,1116,1,13500,V
3905.0,2022-04-14 00:00:00,2.0,2218,1,28000,V
3906.0,2022-04-14 00:00:00,1.0,1918,1,9500,V
3906.0,2022-04-14 00:00:00,2.0,1616,1,17000,V
3907.0,2022-04-18 00:00:00,1.0,7206,1,9500,V
3907.0,2022-04-18 00:00:00,2.0,7206,1,9500,V
4581.0,2022-09-02 00:00:00,1.0,1910,1,8800,V
4582.0,2022-09-02 00:00:00,1.0,1112,1,13000,V
3908.0,2022-04-18 00:00:00,1.0,6414,1,15500,V
4583.0,2022-09-02 00:00:00,1.0,6322,1,20000,V
4583.0,2022-09-02 00:00:00,2.0,6102,1,2000,V
4584.0,2022-09-02 00:00:00,1.0,1120,1,14500,V
4585.0,2022-09-05 00:00:00,1.0,2322,1,15000,V
4586.0,2022-09-05 00:00:00,1.0,1314,1,9500,V
4587.0,2022-09-05 00:00:00,1.0,1516,1,16500,V
4587.0,2022-09-05 00:00:00,2.0,1116,1,14000,V
4588.0,2022-09-05 00:00:00,1.0,6102,1,5000,V
4589.0,2022-09-05 00:00:00,1.0,1716,1,8500,V
3909.0,2022-08-18 00:00:00,1.0,1120,1,14500,V
3910.0,2022-04-18 00:00:00,1.0,1314,1,8200,V
3911.0,2022-04-18 00:00:00,1.0,1616,1,16000,V
3912.0,2022-04-18 00:00:00,1.0,2310,1,12000,V
3912.0,2022-04-18 00:00:00,2.0,1110,1,13500,V
3913.0,2022-04-18 00:00:00,1.0,1120,1,14500,V
3914.0,2022-04-18 00:00:00,1.0,2212,1,26000,V
4580.0,2022-09-02 00:00:00,1.0,2316,1,13500,V
3915.0,2022-04-18 00:00:00,1.0,2604,1,21800,V
3916.0,2022-04-16 00:00:00,1.0,1122,1,14500,V
3917.0,2022-04-18 00:00:00,1.0,2218,1,15500,V
3917.0,2022-04-18 00:00:00,2.0,2310,1,12000,V
3919.0,2022-04-18 00:00:00,1.0,2318,1,13800,V
3920.0,2022-04-18 00:00:00,1.0,2208,1,25000,V
9321.0,2022-04-18 00:00:00,1.0,1118,1,14000,V
3922.0,2022-04-18 00:00:00,1.0,1314,2,8200,V
3922.0,2022-04-18 00:00:00,2.0,1214,1,14500,V
3923.0,2022-04-18 00:00:00,1.0,1814,1,11000,V
3924.0,2022-04-18 00:00:00,1.0,2322,1,14500,V
3925.0,2022-04-18 00:00:00,1.0,1108,1,25000,V
3926.0,2022-04-19 00:00:00,1.0,1706,1,6500,V
3926.0,2022-04-19 00:00:00,2.0,1306,1,8500,V
3926.0,2022-04-19 00:00:00,3.0,2316,1,13500,V
4590.0,2022-09-05 00:00:00,1.0,1318,1,9800,V
4590.0,2022-09-05 00:00:00,2.0,1120,1,14500,V
4590.0,2022-09-05 00:00:00,3.0,2320,1,14500,V
4590.0,2022-09-05 00:00:00,4.0,6422,1,17000,V
4591.0,2022-09-05 00:00:00,1.0,1024,1,30000,V
4591.0,2022-09-05 00:00:00,2.0,1322,2,9800,V
3927.0,2022-04-19 00:00:00,1.0,1506,1,14000,V
3927.0,2022-04-19 00:00:00,2.0,1106,2,12500,V
3927.0,2022-04-19 00:00:00,3.0,6102,1,2000,V
3928.0,2022-04-19 00:00:00,1.0,2222,1,28500,V
3929.0,2022-04-19 00:00:00,1.0,6410,1,5000,V
3930.0,2022-04-19 00:00:00,1.0,2326,1,15000,V
3930.0,2022-04-19 00:00:00,2.0,2322,1,14500,V
3930.0,2022-04-19 00:00:00,3.0,1524,1,17500,V
3930.0,2022-04-19 00:00:00,4.0,1122,1,14500,V
3931.0,2022-04-19 00:00:00,1.0,1310,1,7500,V
3931.0,2022-04-19 00:00:00,2.0,6002,1,5000,V
3933.0,2022-04-19 00:00:00,1.0,1004,1,21800,V
3933.0,2022-04-19 00:00:00,2.0,2304,1,10000,V
3933.0,2022-04-19 00:00:00,3.0,1306,3,9500,V
3934.0,2022-04-19 00:00:00,1.0,2212,1,26000,V
4592.0,2022-09-06 00:00:00,1.0,1010,1,24500,V
4593.0,2022-09-06 00:00:00,1.0,6102,1,4000,V
4594.0,2022-09-06 00:00:00,1.0,9410,1,14000,V
4595.0,2022-09-06 00:00:00,1.0,2314,1,13000,V
4596.0,2022-09-06 00:00:00,1.0,98022,2,15000,V
4597.0,2022-09-06 00:00:00,1.0,6210,1,1500,V
4598.0,2022-09-07 00:00:00,1.0,6322,1,18000,V
4599.0,2022-09-07 00:00:00,1.0,1814,1,11000,V
4599.0,2022-09-07 00:00:00,2.0,2312,1,13000,V
4600.0,2022-09-07 00:00:00,1.0,2318,1,14000,V
4601.0,2022-09-07 00:00:00,1.0,6102,1,4500,V
4602.0,2022-09-07 00:00:00,1.0,98020,1,15000,V
4603.0,2022-09-07 00:00:00,1.0,2322,1,15000,V
4604.0,2022-09-08 00:00:00,1.0,1912,1,8800,V
3935.0,2022-04-19 00:00:00,1.0,1606,1,14000,V
3936.0,2022-04-19 00:00:00,1.0,1412,1,9200,V
3937.0,2022-04-19 00:00:00,1.0,2212,1,26000,V
3937.0,2022-04-19 00:00:00,2.0,1210,1,13500,V
3938.0,2022-04-19 00:00:00,1.0,1122,1,18000,V
3938.0,2022-04-19 00:00:00,2.0,2322,2,15000,V
3939.0,2022-04-19 00:00:00,1.0,9212,1,7800,V
3941.0,2022-04-20 00:00:00,1.0,1518,1,17000,V
4605.0,2022-09-08 00:00:00,1.0,10603,2,8500,V
3943.0,2022-04-20 00:00:00,1.0,1120,1,14500,V
3943.0,2022-04-20 00:00:00,2.0,1320,1,9000,V
3944.0,2022-04-20 00:00:00,1.0,6708,1,9800,V
3944.0,2022-04-20 00:00:00,2.0,7208,1,9000,V
3947.0,2022-04-20 00:00:00,1.0,97022,1,12000,V
3950.0,2022-04-20 00:00:00,1.0,2604,1,21800,V
3950.0,2022-04-20 00:00:00,2.0,2904,1,8000,V
3851.0,2022-04-07 00:00:00,1.0,1112,1,13000,V
3851.0,2022-04-07 00:00:00,2.0,1214,1,14500,V
3851.0,2022-04-07 00:00:00,3.0,2212,1,26000,V
3852.0,2022-04-08 00:00:00,1.0,4818,1,12000,V
3853.0,2022-04-08 00:00:00,1.0,2514,1,10000,V
3854.0,2022-03-08 00:00:00,1.0,59014,1,10000,V
3855.0,2022-04-11 00:00:00,1.0,4008,1,22000,V
3855.0,2022-04-11 00:00:00,2.0,4108,1,7500,V
3855.0,2022-04-11 00:00:00,3.0,6210,1,8500,V
3856.0,2022-04-11 00:00:00,1.0,1210,1,14500,V
3857.0,2022-04-11 00:00:00,1.0,1120,1,14500,V
3857.0,2022-04-11 00:00:00,2.0,1522,1,17500,V
3857.0,2022-04-11 00:00:00,3.0,2420,1,15800,V
3858.0,2022-04-11 00:00:00,1.0,1006,1,22500,V
4606.0,2022-09-08 00:00:00,1.0,1916,1,9300,V
4607.0,2022-09-08 00:00:00,1.0,1624,1,18500,V
4608.0,2022-09-08 00:00:00,1.0,1126,2,15000,V
3859.0,2022-04-11 00:00:00,1.0,1116,1,13500,V
3860.0,2022-04-11 00:00:00,1.0,1118,1,13500,V
3861.0,2022-04-11 00:00:00,1.0,2306,1,10500,V
3861.0,2022-04-11 00:00:00,2.0,1608,1,14500,V
3862.0,2022-04-11 00:00:00,1.0,2314,1,12000,V
3863.0,2022-04-11 00:00:00,1.0,1122,1,14500,V
3865.0,2022-04-11 00:00:00,1.0,2318,1,13800,V
3866.0,2022-04-11 00:00:00,1.0,2318,1,13800,V
3866.0,2022-04-11 00:00:00,2.0,1318,1,8800,V
3867.0,2022-04-11 00:00:00,1.0,9324,1,15000,V
3868.0,2022-04-11 00:00:00,1.0,2324,1,15000,V
4609.0,2022-09-09 00:00:00,1.0,1312,1,9000,V
4610.0,2022-09-09 00:00:00,1.0,6210,1,18000,V
4611.0,2022-09-09 00:00:00,1.0,1522,1,18000,V
4612.0,2022-09-09 00:00:00,1.0,2306,1,11000,V
4612.0,2022-09-09 00:00:00,2.0,1310,1,8500,V
4612.0,2022-09-09 00:00:00,3.0,6002,1,5000,V
3869.0,2022-04-11 00:00:00,1.0,6210,1,5300,V
3870.0,2022-04-14 00:00:00,1.0,2222,1,15000,V
3871.0,2022-04-12 00:00:00,1.0,4816,1,11000,V
3872.0,2022-04-12 00:00:00,1.0,1214,2,12000,V
3872.0,2022-04-12 00:00:00,2.0,2304,1,10000,V
3873.0,2022-04-12 00:00:00,1.0,6002,1,5000,V
3875.0,2022-04-12 00:00:00,1.0,2324,1,15000,V
3879.0,2022-04-12 00:00:00,1.0,1308,1,9800,V
3880.0,2022-04-13 00:00:00,1.0,1020,1,25500,V
3880.0,2022-04-13 00:00:00,2.0,1120,1,13000,V
3881.0,2022-04-13 00:00:00,1.0,4910,2,12000,V
3882.0,2022-04-13 00:00:00,1.0,10704,1,9500,V
3883.0,2022-04-13 00:00:00,1.0,1016,1,10000,V
3884.0,2022-04-13 00:00:00,1.0,1710,1,7000,V
3884.0,2022-04-13 00:00:00,2.0,1310,1,7500,V
3884.0,2022-04-13 00:00:00,3.0,1410,1,8500,V
3885.0,2022-04-14 00:00:00,1.0,19118,1,11800,V
3886.0,2022-04-14 00:00:00,1.0,9320,1,13000,V
3887.0,2022-04-13 00:00:00,1.0,1306,1,7000,V
3887.0,2022-04-13 00:00:00,2.0,1006,1,22500,V
3888.0,2022-04-13 00:00:00,1.0,1120,1,14500,V
3889.0,2022-04-13 00:00:00,1.0,2318,1,13800,V
3891.0,2022-04-13 00:00:00,1.0,2603,2,21500,V
3891.0,2022-04-13 00:00:00,2.0,2903,2,8800,V
3892.0,2022-04-14 00:00:00,1.0,4906,1,10000,V
3893.0,2022-04-14 00:00:00,1.0,1118,1,14000,V
3894.0,2022-04-14 00:00:00,1.0,2520,1,11000,V
3895.0,2022-04-14 00:00:00,1.0,1306,1,8500,V
3895.0,2022-04-14 00:00:00,2.0,1316,1,13500,V
3896.0,2022-04-14 00:00:00,1.0,2312,1,12500,V
3896.0,2022-04-14 00:00:00,2.0,1312,1,8000,V
3897.0,2022-04-14 00:00:00,1.0,58018,1,16800,V
3897.0,2022-04-14 00:00:00,2.0,6422,1,5000,V
3897.0,2022-04-14 00:00:00,3.0,55006,1,10000,V
3898.0,2022-04-14 00:00:00,1.0,2222,1,28500,V
3899.0,2022-04-14 00:00:00,1.0,1118,1,14000,V
3899.0,2022-04-14 00:00:00,2.0,2306,1,10500,V
3900.0,2022-04-14 00:00:00,1.0,98018,1,12000,V
3878.0,2022-04-14 00:00:00,1.0,4110,2,7500,V
4613.0,2022-09-12 00:00:00,1.0,6102,1,5000,V
4614.0,2022-09-12 00:00:00,1.0,6210,1,4000,V
4615.0,2022-09-12 00:00:00,1.0,6210,1,4000,V
4616.0,2022-09-12 00:00:00,1.0,50016,1,10000,V
4616.0,2022-09-12 00:00:00,2.0,6210,1,12000,V
4617.0,2022-09-12 00:00:00,1.0,9520,1,14000,V
4618.0,2022-09-13 00:00:00,1.0,4108,1,7500,V
4618.0,2022-09-13 00:00:00,2.0,4908,1,13000,V
3801.0,2022-04-04 00:00:00,1.0,2318,1,13800,V
3801.0,2022-04-04 00:00:00,2.0,1522,1,17500,V
38025.0,2022-04-04 00:00:00,1.0,4606,1,9500,V
3803.0,2022-04-05 00:00:00,1.0,1008,1,23000,V
